SampleID	gene_name	source	gene_unique_identifier	bin_id	e_value	contig	gene_callers_id	start	stop	length	partial	query_id	flag	multi	len	subject_id	pct_identity	alignment_len	mismatches	gap_openings	query_start	query_end	subject_start	subject_end	blast_e_value	bit_score	taxaID	superkingdom	phylum	class	order	family	genus	species	Genus	geneMeanCov	geneStdCov	genLen
s272.STL.V01_1.4d	GMP_synt_C	Campbell_et_al	7e8324fac9176d2516015bbda64363e2e05460da0483b2e73d4c47bf	contigs	2.5e-38	c_000000003008	4215	0	741	741	0	k141_3023	1	13.8572	2144	NC_014656.1	99.95	2004	1	0	1	2004	809441	811444	0	3696	890402	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	15.5943396226415	6.59886877665137	742
s272.STL.V01_1.4d	RNA_pol_Rpb2_2	Campbell_et_al	3aca7b03414cd24281f90871654621ef8b623504740cc6d8ca8d75f3	contigs	4.5e-33	c_000000003112	4595	18	3723	3705	0	k141_3127	1	8.0000	3725	NZ_GL622500.1	99.973	3725	1	0	1	3725	63881	60157	0	6874	457393	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 4_1_36	Bacteroides Bacteroides sp. 4_1_36	9.62951969778737	4.30517156120483	3706
s272.STL.V01_1.4d	dsrm	Campbell_et_al	f7c3713256e00f38d525416ddbcdbd11ed510ad7f47d6b5ee7fe8fb7	contigs	6.6e-17	c_000000003050	4351	24658	25339	681	0	k141_3065	0	42.5181	139079	NZ_KE701088.1	99.845	111063	168	4	1	111061	1458764	1347704	0	204100	1281148	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	47.1759530791789	8.14956424611851	682
s272.STL.V01_1.4d	Seryl_tRNA_N	Campbell_et_al	56c2e3838dd4f013a776a00b0a80dade57abfb25d1383858d949283b	contigs	2.4e-24	c_000000004971	14111	84124	85399	1275	0	k141_4993	1	68.9831	177597	NZ_GG705235.1	99.635	99303	354	6	78164	177459	99600	299	0	181400	457391	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 3_1_33FAA	Bacteroides Bacteroides sp. 3_1_33FAA	89.7037617554859	10.6980673330105	1276
s272.STL.V01_1.4d	Ribosomal_L28	Campbell_et_al	032619559071ea443404241aa06df237cf56a40a139dadac9f45f696	contigs	2.6e-27	c_000000004739	10979	26972	27233	261	0	k141_4760	0	66.9793	140342	NZ_GG705230.1	99.773	73960	133	3	43326	117250	166000	92041	0	135600	457391	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 3_1_33FAA	Bacteroides Bacteroides sp. 3_1_33FAA	61.1946564885496	5.98627821714311	262
s272.STL.V01_1.4d	UPF0081	Campbell_et_al	50ec6eafc10171d02247d5fb9f531a9b30d0504a923604f034965547	contigs	1e-49	c_000000000679	538	118	541	423	0	k141_682	1	8.0000	2546	NZ_KB291568.1	98.886	2514	27	1	1	2514	106593	109105	0	4486	1128111	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	Veillonella Veillonella atypica	4.875	2.27140462265332	424
s272.STL.V01_1.4d	Ribosomal_L29	Campbell_et_al	42722b3a0946864d8f4c025a46c09cb46bacac3749cc62208cfcf11c	contigs	3.5e-16	c_000000003626	6088	1001	1199	198	0	k141_3644	1	6.0000	3862	NZ_CELS01000303.1	99.974	3862	1	0	1	3862	7612	3751	0	7127	820	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	Bacteroides Bacteroides uniformis	8.65829145728643	2.78412148076806	199
s272.STL.V01_1.4d	Trigger_N	Campbell_et_al	ba889bc0a57a677250e02c92eb9a20fd9fef4dbbad82baedf95df19d	contigs	3.5e-35	c_000000002350	2868	2284	3640	1356	0	k141_2361	1	7.0000	4144	NZ_KE159490.1	99.903	4144	3	1	1	4144	84129	88271	0	7629	1235787	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	Bacteroides Bacteroides uniformis	9.21370670596905	2.53442741307484	1357
s272.STL.V01_1.4d	SRP_SPB	Campbell_et_al	875380870aa40af73b01b496f8d695c4cf2c2ea7df765d1e307c8be0	contigs	1.1e-38	c_000000002332	2826	8516	9878	1362	0	k141_2343	0	42.9252	24852	NZ_KE702516.1	99.996	24852	1	0	1	24852	24952	101	0	45888	1281265	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	42.5752017608217	8.29764937697407	1363
s272.STL.V01_1.4d	Ribosomal_L5	Campbell_et_al	590010cb059df5b031506539a2bf2652d20548081600dac87d8a9607	contigs	2.1e-19	c_000000004635	10508	76272	76830	558	0	k141_4656	1	93.9611	105214	NZ_JH114322.1	99.788	103181	208	4	1897	105075	382288	485459	0	189300	556260	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides dorei	Bacteroides Bacteroides dorei	114.663685152057	24.112816265611	559
s272.STL.V01_1.4d	RNA_pol_L	Campbell_et_al	dfff94bfb1f28656da2df8f5546c713164ff2123585b9dbc05d8cbee	contigs	4.2e-21	c_000000003884	7345	114286	115282	996	0	k141_3904	1	16.5369	158715	NC_017221.1	99.227	119475	812	28	39314	158714	342940	223504	0	215400	1035817	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	21.5997993981946	6.05806243296043	997
s272.STL.V01_1.4d	Pept_tRNA_hydro	Campbell_et_al	8a6c409f480b1dc09a1759fab5752291125aaf55096f0127c2d6957b	contigs	4.1e-65	c_000000004009	7826	7819	8419	600	0	k141_4029	1	14.0000	26455	NZ_GG666849.1	99.426	19180	77	5	1	19162	350246	369410	0	34779	548480	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	17.3810316139767	2.5915708750998	601
s272.STL.V01_1.4d	Ribosomal_L11_N	Campbell_et_al	4e44119b50119217c7d4457ff5c833fcec47e553105e4bc4a17a5ea2	contigs	1.6e-31	c_000000004635	10531	96575	97019	444	0	k141_4656	1	93.9611	105214	NZ_JH114322.1	99.788	103181	208	4	1897	105075	382288	485459	0	189300	556260	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides dorei	Bacteroides Bacteroides dorei	105.561797752809	13.1826693630532	445
s272.STL.V01_1.4d	Enolase_C	Campbell_et_al	d0977b88185b39dc7208d11834ea7cbe245ed5ea9f8cedca3cdde93d	contigs	6.8e-123	c_000000004009	7823	1709	3008	1299	0	k141_4029	1	14.0000	26455	NZ_GG666849.1	99.426	19180	77	5	1	19162	350246	369410	0	34779	548480	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	14.2053846153846	5.56217307263865	1300
s272.STL.V01_1.4d	Ribosomal_L2	Campbell_et_al	c4d2b0f030c3d45e316f22028f1d8a39af4b3df4372802558c6881de	contigs	7.2e-39	c_000000001266	1210	19093	19915	822	0	k141_1274	0	52.9448	41625	NZ_KE702516.1	100	41625	0	0	1	41625	812614	770990	0	76867	1281265	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	64.685297691373	8.80855396732141	823
s272.STL.V01_1.4d	Ribosomal_L13	Campbell_et_al	2d4c5e6dd604668345bbc708471d22fc98e589f585b268f6fbc0cd54	contigs	4.4e-57	c_000000003951	7681	147721	148150	429	0	k141_3971	0	46.9950	201399	NZ_KE699135.1	99.99	198135	18	1	3265	201399	922376	1120509	0	365800	1280983	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	56.7255813953488	12.8109454408238	430
s272.STL.V01_1.4d	tRNA_m1G_MT	Campbell_et_al	4596dd368ce717f3e3b6d342f5bbe57dd10e79308d70bc4dc503d534	contigs	4.9e-62	c_000000002332	2829	10860	11628	768	0	k141_2343	0	42.9252	24852	NZ_KE702516.1	99.996	24852	1	0	1	24852	24952	101	0	45888	1281265	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	61.7828348504551	11.6664099722519	769
s272.STL.V01_1.4d	RNA_pol_Rpb2_45	Campbell_et_al	965d05680c9a0a827a38bf284d4daa2cf1f000ff4656b08ada18a85f	contigs	2.6e-26	c_000000004635	10527	90991	94804	3813	0	k141_4656	1	93.9611	105214	NZ_JH114322.1	99.788	103181	208	4	1897	105075	382288	485459	0	189300	556260	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides dorei	Bacteroides Bacteroides dorei	129.059517566859	24.0626285822217	3814
s272.STL.V01_1.4d	RNA_pol_L	Campbell_et_al	c95117093ae9006b260bcd584680034966217509aa6f91f3fd111ea9	contigs	1.4e-24	c_000000001266	1232	29428	30418	990	0	k141_1274	0	52.9448	41625	NZ_KE702516.1	100	41625	0	0	1	41625	812614	770990	0	76867	1281265	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	71.5065590312815	15.3279867940273	991
s272.STL.V01_1.4d	RNA_pol_A_CTD	Campbell_et_al	f0c533e6b8d7c655872bc8dc0c8c1e94e57fdf66e3e5455eee1e9c69	contigs	1.9e-28	c_000000003222	4869	968	1967	999	0	k141_3238	1	6.0000	2620	NZ_AEDS01000068.1	99.352	2623	14	3	1	2620	13225	15847	0	4747	866778	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	Veillonella Veillonella atypica	7.068	2.9715662883749	1000
s272.STL.V01_1.4d	Cytidylate_kin	Campbell_et_al	2cd6a488b57a7d8bd7afd906b00e5257a5b497d5755c2b53550543be	contigs	5.1e-64	c_000000004813	12483	44522	45206	684	0	k141_4835	0	36.9871	276359	NZ_KE702513.1	99.993	263912	18	0	182	264093	889972	1153883	0	487300	1281265	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	43.6759124087591	12.619722135449	685
s272.STL.V01_1.4d	LepA_C	Campbell_et_al	0b25d038adbcf3bb04d9a26f4f0b542e7042b486408dbad319a47d9b	contigs	5.2e-52	c_000000001270	1249	1	1297	1296	0	k141_1278	1	13.0000	44329	NZ_JNWC01000027.1	98.508	26882	376	11	2173	29052	106659	79801	0	47397	1457185	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	11.4155744024672	4.47756800903317	1297
s272.STL.V01_1.4d	Methyltransf_5	Campbell_et_al	493db12eac6972f8435c1eb1057ed76d7cae22f2fd1a429a50d38a11	contigs	1.3e-97	c_000000001658	1755	4235	5159	924	0	k141_1667	1	6.0000	5228	NZ_KE159482.1	99.866	5228	6	1	1	5228	980829	975603	0	9614	1235787	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	Bacteroides Bacteroides uniformis	6.06594594594595	3.23418183470444	925
s272.STL.V01_1.4d	RuvA_C	Campbell_et_al	94f04b37491e0c88539936b55d4c3b752fc5dfa4574795ee3f99281c	contigs	3.1e-14	c_000000004368	9243	38741	39335	594	0	k141_4389	1	89.9759	81221	NZ_JH114322.1	99.792	67378	123	9	1	67374	1593175	1525811	0	123600	556260	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides dorei	Bacteroides Bacteroides dorei	107.704201680672	13.7611870313373	595
s272.STL.V01_1.4d	Ribosomal_L5	Campbell_et_al	8271c2bbf7502fa42af903aaa65e71c9d73fb045c74cec1c68673ed5	contigs	2.9e-27	c_000000001266	1219	23019	23559	540	0	k141_1274	0	52.9448	41625	NZ_KE702516.1	100	41625	0	0	1	41625	812614	770990	0	76867	1281265	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	64.4399260628466	7.01998438283618	541
s272.STL.V01_1.4d	Ribosomal_L11	Campbell_et_al	b034a0dae694e19f9070b452be7617074cfd225e730b039efe905f3b	contigs	5.3e-32	c_000000003723	6632	59047	59479	432	0	k141_3741	0	16.9883	60533	NC_015067.1	99.304	33626	204	9	26913	60533	2117905	2084305	0	60772	565042	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	27.3903002309469	9.15871362836065	433
s272.STL.V01_1.4d	RNA_pol_A_CTD	Campbell_et_al	63e67370868ac088d6be471efea3bb821f93aa470d9aaa6753691371	contigs	1.1e-27	c_000000001266	1232	29428	30418	990	0	k141_1274	0	52.9448	41625	NZ_KE702516.1	100	41625	0	0	1	41625	812614	770990	0	76867	1281265	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	71.5065590312815	15.3279867940273	991
s272.STL.V01_1.4d	RNA_pol_Rpb2_1	Campbell_et_al	eda263466e10870ea82c5bf2bca5d03109f46c99ca6409ce8ef10c34	contigs	4.8e-21	c_000000004635	10527	90991	94804	3813	0	k141_4656	1	93.9611	105214	NZ_JH114322.1	99.788	103181	208	4	1897	105075	382288	485459	0	189300	556260	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides dorei	Bacteroides Bacteroides dorei	129.059517566859	24.0626285822217	3814
s272.STL.V01_1.4d	RNA_pol_A_CTD	Campbell_et_al	84c77d8641b721d6212203856d51f4a50e9c71c87362b045850c80d3	contigs	3.4e-30	c_000000003884	7345	114286	115282	996	0	k141_3904	1	16.5369	158715	NC_017221.1	99.227	119475	812	28	39314	158714	342940	223504	0	215400	1035817	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	21.5997993981946	6.05806243296043	997
s272.STL.V01_1.4d	GAD	Campbell_et_al	979ae1c4dfa0da914d6b0a28a3ac7720d58bfd203de002840e30456b	contigs	1.9e-34	c_000000004785	12115	325957	327730	1773	0	k141_4807	1	34.9969	489099	NZ_KI669363.1	99.982	448816	68	6	13351	462161	385126	833933	0	828300	1281141	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	40.2807215332582	7.77729353938534	1774
s272.STL.V01_1.4d	RBFA	Campbell_et_al	996b239a310b25fdfa4da7b934568a71b392c640034fa8825a4cf9d1	contigs	8.2e-26	c_000000002702	3421	1687	2020	333	0	k141_2715	1	7.0000	5986	NZ_JH724269.1	99.081	5987	53	2	1	5986	549774	555759	0	10750	997890	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	Bacteroides Bacteroides uniformis	8.14071856287425	2.72370652969343	334
s272.STL.V01_1.4d	Ribosomal_L20	Campbell_et_al	93b3aabcaba5d9fb75a9e57f57ac7e37aa28e1dc63497c5ca089eb9c	contigs	9.4e-43	c_000000003636	6105	11615	11999	384	0	k141_3654	1	14.0000	35925	NZ_GG666853.1	99.471	35927	169	4	1	35925	113961	78054	0	65272	548480	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	19.0935064935065	5.98101026301023	385
s272.STL.V01_1.4d	Phe_tRNA-synt_N	Campbell_et_al	34f5f7f977dd0d9dc7a0951cdb560a63fb4d426e34bd7fab3c81b1df	contigs	6.1e-16	c_000000002461	3077	102360	103395	1035	0	k141_2472	0	82.9680	112789	NZ_DS995537.1	99.621	112545	409	13	119	112658	121697	234229	0	205500	483217	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides dorei	Bacteroides Bacteroides dorei	92.3619691119691	23.2671371901887	1036
s272.STL.V01_1.4d	RNA_pol_Rpb2_3	Campbell_et_al	c8c664af74a736e9c6f9c56930aeb46e592d39f9700b1e25060726ec	contigs	3.1e-26	c_000000002264	2733	27246	30810	3564	0	k141_2274	1	16.0000	37626	NZ_GL622632.1	99.685	33653	99	7	1	33649	62246	95895	0	61551	469594	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp. 12_1_47BFAA	Bifidobacterium Bifidobacterium sp. 12_1_47BFAA	18.9876577840112	5.59765505613944	3565
s272.STL.V01_1.4d	Ribosomal_S5_C	Campbell_et_al	0872a16b8f46a6d435eccc3977fa9242c61bf857944e0494620a88d4	contigs	3.6e-33	c_000000004202	8528	1442	1946	504	0	k141_4223	1	6.0000	2269	NZ_KB291570.1	100	2269	0	0	1	2269	6766	9034	0	4191	1128111	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	Veillonella Veillonella atypica	10.370297029703	4.28354049328707	505
s272.STL.V01_1.4d	Ribosomal_L2	Campbell_et_al	fd526580cdb2682b02d8585b45f24e33392acdb26a33d477e115e6d2	contigs	8.3e-38	c_000000003884	7368	126011	126842	831	0	k141_3904	1	16.5369	158715	NC_017221.1	99.227	119475	812	28	39314	158714	342940	223504	0	215400	1035817	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	19.7355769230769	5.26914901244739	832
s272.STL.V01_1.4d	Flavokinase	Campbell_et_al	ccd2cd46bc2b0a13eb71c71dab3b0152a0943dd5d4e83d9280853d68	contigs	1.2e-36	c_000000003884	7333	97032	98157	1125	0	k141_3904	1	16.5369	158715	NC_017221.1	99.227	119475	812	28	39314	158714	342940	223504	0	215400	1035817	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	19.0310834813499	5.661245412895	1126
s272.STL.V01_1.4d	Seryl_tRNA_N	Campbell_et_al	a424475f3eeee89e46ea860f065caf89887037d0da98afcab64c0588	contigs	2.3e-27	c_000000003884	7318	78019	79306	1287	0	k141_3904	1	16.5369	158715	NC_017221.1	99.227	119475	812	28	39314	158714	342940	223504	0	215400	1035817	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	17.0869565217391	5.54968102638444	1288
s272.STL.V01_1.4d	Cons_hypoth95	Campbell_et_al	3fbebe4fae565a1dbb8575c9cffcd1619981cdbce880e77f9a4d3a62	contigs	1e-23	c_000000002286	2770	8427	8805	378	0	k141_2296	1	8.0000	8806	NZ_DS362220.1	99.229	8815	59	4	1	8806	304681	295867	0	15893	411479	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	Bacteroides Bacteroides uniformis	6.70976253298153	2.18827677282046	379
s272.STL.V01_1.4d	THF_DHG_CYH_C	Campbell_et_al	0aaf210874c699fb8bb02ad2517afc2a4914bcc5263fe71488d7d847	contigs	5.9e-69	c_000000002461	3054	66161	67043	882	0	k141_2472	0	82.9680	112789	NZ_DS995537.1	99.621	112545	409	13	119	112658	121697	234229	0	205500	483217	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides dorei	Bacteroides Bacteroides dorei	102.719139297848	21.3429067206312	883
s272.STL.V01_1.4d	Ribosomal_L29	Campbell_et_al	59ab754e6a97567370be27e7b53c0122ee6d718f04f2a0d50510a244	contigs	3.3e-14	c_000000004635	10512	77810	78005	195	0	k141_4656	1	93.9611	105214	NZ_JH114322.1	99.788	103181	208	4	1897	105075	382288	485459	0	189300	556260	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides dorei	Bacteroides Bacteroides dorei	135.586734693878	8.02417038133781	196
s272.STL.V01_1.4d	Ribosomal_L9_C	Campbell_et_al	76c1f99a613936bb1e0c320cc2bdf06d268a47ea979659f1e37d0d3d	contigs	2.4e-22	c_000000004887	12939	133366	133813	447	0	k141_4909	0	16.9974	137484	NZ_JNVX01000022.1	99.663	49820	151	5	59571	109378	228044	178230	0	91053	1350471	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	23.9129464285714	4.44091333057195	448
s272.STL.V01_1.4d	Ribosomal_L4	Campbell_et_al	20d2e371eee25795ce7db42edd9b4b015e48c5641abbdf4fe7ad8484	contigs	2.7e-69	c_000000004720	10727	5848	6472	624	0	k141_4741	1	8.0000	7186	NZ_AEDS01000068.1	99.861	7186	10	0	1	7186	33083	25898	0	13215	866778	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella atypica	Veillonella Veillonella atypica	7.8048	3.34218031093016	625
s272.STL.V01_1.4d	Ribosomal_L19	Campbell_et_al	4c48e7d072814a203cb97c4ac7c1a756d2ed4e2a0ec2e11aaae66aca	contigs	9e-53	c_000000002332	2830	11669	12017	348	0	k141_2343	0	42.9252	24852	NZ_KE702516.1	99.996	24852	1	0	1	24852	24952	101	0	45888	1281265	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	58.3094555873925	7.31644714603299	349
s272.STL.V01_1.4d	Ribosomal_L10	Campbell_et_al	71769f73353daf8c3fd7a3e2ebce62652e442eb1a1592eec960c0de0	contigs	2.8e-29	c_000000004065	7987	14527	15049	522	0	k141_4085	1	17.0000	32704	NZ_GL622638.1	99.209	32726	220	15	1	32704	16817	49525	0	58962	469594	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium sp. 12_1_47BFAA	Bifidobacterium Bifidobacterium sp. 12_1_47BFAA	21.0344168260038	6.1798368986667	523
s272.STL.V01_1.4d	IF-2	Campbell_et_al	e7988efd4f19e271c2728a0b9b5a852755a6df8189674a1295ac1629	contigs	2.7e-38	c_000000003884	7336	100045	102973	2928	0	k141_3904	1	16.5369	158715	NC_017221.1	99.227	119475	812	28	39314	158714	342940	223504	0	215400	1035817	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	17.926254694435	6.35413442204473	2929
s272.STL.V01_1.4d	Enolase_C	Campbell_et_al	cd9b0d5fa2fe0d3b8df5a501f69754667c75d327d19f2307b1842fec	contigs	1.4e-142	c_000000004632	10389	83807	85106	1299	0	k141_4653	1	42.9942	158138	NZ_KE700501.1	99.987	157996	15	1	3	157998	69087	227076	0	291600	1281100	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	51.9415384615385	8.41666831712468	1300
s272.STL.V01_1.4d	Ribosomal_L12	Campbell_et_al	33a0305837ae15ba61158cac85d04abe026472fd9d919ce6f1e67de4	contigs	2e-33	c_000000005021	14286	26109	26475	366	0	k141_5043	0	47.9309	30071	NZ_KK583188.1	99.997	30071	1	0	1	30071	237846	267916	0	55526	866789	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	55.2288828337875	8.5351689413754	367
s272.STL.V01_1.4d	Ribosomal_S5_C	Campbell_et_al	2a1f8d53914b4e282d8c32e533c4997a784cc7e84e1e9ba33a301f71	contigs	7.5e-33	c_000000003884	7354	119893	120625	732	0	k141_3904	1	16.5369	158715	NC_017221.1	99.227	119475	812	28	39314	158714	342940	223504	0	215400	1035817	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	24.0300136425648	3.64686775174542	733
s272.STL.V01_1.4d	SmpB	Campbell_et_al	8639c8bf5001306827fc85d3d3adc7b4b0c76d36e1fee0168c53b70c	contigs	1.3e-28	c_000000004772	11662	163324	163777	453	0	k141_4794	0	77.9852	228450	NZ_GG705227.1	99.772	64919	141	1	82084	146995	757706	692788	0	119100	457391	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 3_1_33FAA	Bacteroides Bacteroides sp. 3_1_33FAA	74.5925110132159	17.16827600447	454
s272.STL.V01_1.4d	FDX-ACB	Campbell_et_al	c6b799784c499b952f7449d975fd4050aba0b3ed3e65a3bf1665c3e2	contigs	2.9e-30	c_000000002510	3159	1	505	504	0	k141_2522	1	14.0000	16758	NC_015052.1	99.857	16743	24	0	16	16758	730031	746773	0	30786	565040	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	11.8455445544554	4.2719908362327	505
s272.STL.V01_1.4d	IPPT	Campbell_et_al	42f9ebb6c1642ba655c8e89e8905e0e63d68d94e119cd58a8baaad08	contigs	3.5e-43	c_000000004971	14177	162728	163652	924	0	k141_4993	1	68.9831	177597	NZ_GG705235.1	99.635	99303	354	6	78164	177459	99600	299	0	181400	457391	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 3_1_33FAA	Bacteroides Bacteroides sp. 3_1_33FAA	89.2064864864865	18.6715620826762	925
s272.STL.V01_1.4d	S-AdoMet_synt_C	Campbell_et_al	cb5c6814397554653d0d63f088298ce0aabc51b33358604df949b228	contigs	9.9e-70	c_000000003480	5603	50313	51534	1221	0	k141_3498	1	16.0000	61277	NZ_JNWD01000001.1	98.795	56585	655	15	1	56571	385771	329200	0	100700	1457186	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	Bifidobacterium Bifidobacterium longum	17.2618657937807	4.51824973052028	1222
s272.STL.V01_1.4d	CTP_synth_N	Campbell_et_al	b65210459b16f7000201729ef8ca73c6305f9acb056fd79657bd2cb7	contigs	9.3e-133	c_000000004632	10390	85193	86831	1638	0	k141_4653	1	42.9942	158138	NZ_KE700501.1	99.987	157996	15	1	3	157998	69087	227076	0	291600	1281100	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	Escherichia Escherichia coli	53.2605247101891	11.7573076527321	1639
